cell_id,cy,cx,bldg_n,glass_frac,road_segs,shore_dist,mort_n,risk_p,risk,baseline_risk,intervention_risk,expected_reduction,best_intervention,intervention_rankings
86,41.90350000000001,-87.6725,248.0,0.060240963855421686,36.0,0.1495000000000033,0.0,0.030012776047204048,Low,0.030012776047204048,0.030012776047204048,0.0,Anti-collision window film,Anti-collision window film (0.0%); Vegetation buffer (-10.9%); Reduced night lighting (-27.6%); Wildlife crossing corridor (-49.1%)
87,41.9065,-87.6725,236.0,0.2911392405063291,45.0,0.1495000000000033,0.0,0.00837550306677712,Low,0.00837550306677712,0.00837550306677712,0.0,Reduced night lighting,Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (-17.4%); Anti-collision window film (-296.4%)
88,41.909499999999994,-87.6725,305.0,0.7843137254901961,32.0,0.1495000000000033,0.0,0.0033359375378609712,Low,0.0033359375378609712,0.006183833977990421,-85.37019676799893,Wildlife crossing corridor,Wildlife crossing corridor (-85.4%); Anti-collision window film (-319.3%); Vegetation buffer (-373.9%); Reduced night lighting (-641.0%)
89,41.9125,-87.6725,326.0,0.981651376146789,20.0,0.1495000000000033,0.0,0.0031837903281966284,Low,0.0031837903281966284,0.0031837903281966284,0.0,Reduced night lighting,Reduced night lighting (0.0%); Wildlife crossing corridor (-428.8%); Anti-collision window film (-765.8%); Vegetation buffer (-1212.0%)
90,41.9155,-87.6725,200.0,0.9402985074626866,36.0,0.1495000000000033,0.0,0.016675993807060394,Low,0.016675993807060394,0.010534449844745879,36.8286534126336,Reduced night lighting,Reduced night lighting (36.8%); Wildlife crossing corridor (-7.6%); Vegetation buffer (-25.9%); Anti-collision window film (-60.3%)
91,41.918499999999995,-87.6725,114.0,0.9739130434782609,30.0,0.1495000000000033,0.0,0.029429165624405076,Low,0.029429165624405076,0.021892584544989963,25.609224453054704,Vegetation buffer,Vegetation buffer (25.6%); Reduced night lighting (-2.9%); Anti-collision window film (-3.0%); Wildlife crossing corridor (-38.6%)
92,41.92150000000001,-87.6725,3.0,0.25,0.0,0.1495000000000033,0.0,0.012514563175956,Low,0.012514563175956,0.012514563175956,0.0,Reduced night lighting,Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%); Anti-collision window film (-94.5%)
93,41.8315,-87.66949999999999,291.0,0.9828767123287672,27.0,0.14649999999998897,0.0,0.010658820398046151,Low,0.010658820398046151,0.019815585941276005,-85.90786973864729,Reduced night lighting,Reduced night lighting (-85.9%); Vegetation buffer (-136.4%); Wildlife crossing corridor (-140.4%); Anti-collision window film (-174.7%)
94,41.8345,-87.66949999999999,205.0,0.9514563106796117,33.0,0.14649999999998897,0.0,0.019480529921512134,Low,0.019480529921512134,0.020482512967641,-5.143510213356092,Wildlife crossing corridor,Wildlife crossing corridor (-5.1%); Vegetation buffer (-50.5%); Anti-collision window film (-57.5%); Reduced night lighting (-61.5%)
95,41.8375,-87.66949999999999,7.0,0.5,22.0,0.14649999999998897,0.0,0.03380343829773798,Low,0.03380343829773798,0.03079790855812168,8.891195366411644,Wildlife crossing corridor,Wildlife crossing corridor (8.9%); Reduced night lighting (7.4%); Vegetation buffer (5.1%); Anti-collision window film (-279.1%)
96,41.840500000000006,-87.66949999999999,2.0,0.0,2.0,0.14649999999998897,0.0,0.026584388423168764,Low,0.026584388423168764,0.026584388423168764,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
97,41.8435,-87.66949999999999,2.0,0.3333333333333333,0.0,0.14649999999998897,0.0,0.0377693921171947,Low,0.0377693921171947,0.034578095653006125,8.449425011359184,Vegetation buffer,Vegetation buffer (8.4%); Reduced night lighting (0.0%); Wildlife crossing corridor (0.0%); Anti-collision window film (-40.5%)
98,41.8465,-87.66949999999999,9.0,0.0,2.0,0.14649999999998897,0.0,0.06253885585935853,Low,0.06253885585935853,0.06253885585935853,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
99,41.849500000000006,-87.66949999999999,11.0,0.6666666666666666,13.0,0.14649999999998897,0.0,0.11597249952037235,Low,0.11597249952037235,0.10123814706591341,12.705040001203578,Anti-collision window film,Anti-collision window film (12.7%); Wildlife crossing corridor (9.1%); Reduced night lighting (6.0%); Vegetation buffer (-4.5%)
100,41.8525,-87.66949999999999,193.0,0.9690721649484536,34.0,0.14649999999998897,0.0,0.057207491023402085,Low,0.057207491023402085,0.04625532555406931,19.144635210190444,Wildlife crossing corridor,Wildlife crossing corridor (19.1%); Anti-collision window film (-8.2%); Vegetation buffer (-29.5%); Reduced night lighting (-81.2%)
101,41.855500000000006,-87.66949999999999,276.0,0.9566787003610109,30.0,0.14649999999998897,0.0,0.037377059940831986,Low,0.037377059940831986,0.04076454389473763,-9.063002706119862,Vegetation buffer,Vegetation buffer (-9.1%); Anti-collision window film (-36.0%); Wildlife crossing corridor (-43.2%); Reduced night lighting (-97.4%)
102,41.8585,-87.66949999999999,229.0,0.9304347826086956,20.0,0.14649999999998897,0.0,0.035190510221381394,Low,0.035190510221381394,0.0469648153812134,-33.458750912562955,Wildlife crossing corridor,Wildlife crossing corridor (-33.5%); Vegetation buffer (-38.8%); Anti-collision window film (-42.0%); Reduced night lighting (-105.7%)
103,41.8615,-87.66949999999999,6.0,0.7142857142857143,8.0,0.14649999999998897,0.0,0.1215988652236401,Low,0.1215988652236401,0.11725232070600153,3.5744943093379824,Anti-collision window film,Anti-collision window film (3.6%); Reduced night lighting (3.3%); Vegetation buffer (2.3%); Wildlife crossing corridor (-1.7%)
104,41.8645,-87.66949999999999,14.0,0.7333333333333333,12.0,0.14649999999998897,2.0,0.3220494129871209,Low,0.3220494129871209,0.18992101832895195,41.027367021921236,Reduced night lighting,Reduced night lighting (41.0%); Vegetation buffer (39.6%); Anti-collision window film (36.2%); Wildlife crossing corridor (12.7%)
105,41.86750000000001,-87.66949999999999,14.0,0.13333333333333333,10.0,0.14649999999998897,0.0,0.19049709688923167,Low,0.19049709688923167,0.1761176256606158,7.548393893360529,Vegetation buffer,Vegetation buffer (7.5%); Anti-collision window film (4.9%); Wildlife crossing corridor (3.0%); Reduced night lighting (2.6%)
106,41.8705,-87.66949999999999,23.0,0.25,17.0,0.14649999999998897,0.0,0.11856179382837542,Low,0.11856179382837542,0.12701611201073124,-7.130727285211199,Reduced night lighting,Reduced night lighting (-7.1%); Vegetation buffer (-15.6%); Wildlife crossing corridor (-16.6%); Anti-collision window film (-36.4%)
107,41.8735,-87.66949999999999,31.0,0.21875,12.0,0.14649999999998897,0.0,0.226008017938778,Low,0.226008017938778,0.2128176583027113,5.836235261193155,Wildlife crossing corridor,Wildlife crossing corridor (5.8%); Reduced night lighting (4.5%); Anti-collision window film (-16.9%); Vegetation buffer (-22.9%)
108,41.87650000000001,-87.66949999999999,15.0,0.3125,23.0,0.14649999999998897,0.0,0.1082452311233392,Low,0.1082452311233392,0.10426428806728469,3.677707567106078,Reduced night lighting,Reduced night lighting (3.7%); Vegetation buffer (0.4%); Wildlife crossing corridor (-13.5%); Anti-collision window film (-95.5%)
109,41.8795,-87.66949999999999,19.0,0.8,16.0,0.14649999999998897,0.0,0.14077418961153573,Low,0.14077418961153573,0.10312807115314654,26.74220221922292,Anti-collision window film,Anti-collision window film (26.7%); Vegetation buffer (13.9%); Reduced night lighting (3.5%); Wildlife crossing corridor (-17.2%)
110,41.88250000000001,-87.66949999999999,51.0,0.6346153846153846,22.0,0.14649999999998897,0.0,0.12119694694111179,Low,0.12119694694111179,0.10736619443653915,11.411799433605239,Reduced night lighting,Reduced night lighting (11.4%); Wildlife crossing corridor (4.3%); Vegetation buffer (3.7%); Anti-collision window film (-15.8%)
111,41.8855,-87.66949999999999,50.0,0.9411764705882353,31.0,0.14649999999998897,0.0,0.17523961055415824,Low,0.17523961055415824,0.13148071007600165,24.970895757972936,Vegetation buffer,Vegetation buffer (25.0%); Wildlife crossing corridor (18.2%); Anti-collision window film (14.7%); Reduced night lighting (-8.9%)
112,41.8885,-87.66949999999999,54.0,0.9636363636363636,42.0,0.14649999999998897,0.0,0.06607348957159234,Low,0.06607348957159234,0.034480023848903724,47.815645771904144,Wildlife crossing corridor,Wildlife crossing corridor (47.8%); Anti-collision window film (-4.0%); Vegetation buffer (-17.7%); Reduced night lighting (-68.3%)
113,41.8915,-87.66949999999999,197.0,0.803030303030303,26.0,0.14649999999998897,0.0,0.0025278412705422282,Low,0.0025278412705422282,0.004989072141684584,-97.36492950818925,Anti-collision window film,Anti-collision window film (-97.4%); Reduced night lighting (-288.5%); Vegetation buffer (-300.2%); Wildlife crossing corridor (-338.2%)
114,41.89450000000001,-87.66949999999999,283.0,0.6373239436619719,12.0,0.14649999999998897,0.0,0.015210793504411962,Low,0.015210793504411962,0.009915851694059962,34.81042464231847,Vegetation buffer,Vegetation buffer (34.8%); Anti-collision window film (-5.2%); Reduced night lighting (-19.0%); Wildlife crossing corridor (-50.6%)
115,41.8975,-87.66949999999999,249.0,0.276,26.0,0.14649999999998897,0.0,0.004589843379066914,Low,0.004589843379066914,0.012866764257933509,-180.33122691322072,Reduced night lighting,Reduced night lighting (-180.3%); Vegetation buffer (-217.9%); Wildlife crossing corridor (-230.3%); Anti-collision window film (-951.9%)
116,41.900499999999994,-87.66949999999999,301.0,0.23841059602649006,18.0,0.14649999999998897,0.0,0.005561600443952081,Low,0.005561600443952081,0.011593448607068286,-108.45525894754793,Wildlife crossing corridor,Wildlife crossing corridor (-108.5%); Reduced night lighting (-131.1%); Anti-collision window film (-473.8%); Vegetation buffer (-746.6%)
117,41.90350000000001,-87.66949999999999,170.0,0.3742690058479532,27.0,0.14649999999998897,0.0,0.008364559309838615,Low,0.008364559309838615,0.008364559309838615,0.0,Reduced night lighting,Reduced night lighting (0.0%); Wildlife crossing corridor (-2.0%); Vegetation buffer (-50.8%); Anti-collision window film (-488.3%)
118,41.9065,-87.66949999999999,183.0,0.7663043478260869,25.0,0.14649999999998897,0.0,0.008266849926757384,Low,0.008266849926757384,0.01797829549829989,-117.47455993012993,Wildlife crossing corridor,Wildlife crossing corridor (-117.5%); Vegetation buffer (-126.6%); Reduced night lighting (-132.2%); Anti-collision window film (-149.6%)
119,41.909499999999994,-87.66949999999999,324.0,0.8984615384615384,24.0,0.14649999999998897,0.0,0.00033589388806717837,Low,0.00033589388806717837,0.0021286125079245577,-533.7157607044156,Reduced night lighting,Reduced night lighting (-533.7%); Wildlife crossing corridor (-4064.6%); Anti-collision window film (-5352.9%); Vegetation buffer (-6196.5%)
120,41.9125,-87.66949999999999,211.0,0.9669811320754716,14.0,0.14649999999998897,0.0,0.013988529404837883,Low,0.013988529404837883,0.006591737122250265,52.87755466296167,Reduced night lighting,Reduced night lighting (52.9%); Wildlife crossing corridor (0.0%); Anti-collision window film (-61.7%); Vegetation buffer (-91.7%)
121,41.9155,-87.66949999999999,170.0,0.9415204678362573,26.0,0.14649999999998897,0.0,0.008831523659305021,Low,0.008831523659305021,0.019191577019696815,-117.30765562153357,Reduced night lighting,Reduced night lighting (-117.3%); Anti-collision window film (-172.3%); Wildlife crossing corridor (-208.4%); Vegetation buffer (-298.1%)
122,41.918499999999995,-87.66949999999999,15.0,0.3125,24.0,0.14649999999998897,0.0,0.026147943344185555,Low,0.026147943344185555,0.024776158464996163,5.24624388668959,Reduced night lighting,Reduced night lighting (5.2%); Vegetation buffer (-8.2%); Wildlife crossing corridor (-10.9%); Anti-collision window film (-122.8%)
123,41.92150000000001,-87.66949999999999,1.0,0.0,0.0,0.14649999999998897,0.0,0.028272334079338456,Low,0.028272334079338456,0.028272334079338456,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
124,41.8315,-87.66650000000001,230.0,0.9826839826839827,25.0,0.14350000000001728,0.0,0.012837526042322031,Low,0.012837526042322031,0.01721909616918976,-34.130954145080715,Vegetation buffer,Vegetation buffer (-34.1%); Reduced night lighting (-56.6%); Wildlife crossing corridor (-92.5%); Anti-collision window film (-179.5%)
125,41.8345,-87.66650000000001,230.0,0.9696969696969697,21.0,0.14350000000001728,0.0,0.010493984098247464,Low,0.010493984098247464,0.014209262907111943,-35.40389211648363,Vegetation buffer,Vegetation buffer (-35.4%); Wildlife crossing corridor (-59.6%); Anti-collision window film (-116.5%); Reduced night lighting (-131.6%)
126,41.8375,-87.66650000000001,37.0,0.9473684210526315,42.0,0.14350000000001728,0.0,0.08232633037233429,Low,0.08232633037233429,0.05864062659796452,28.77050837471718,Wildlife crossing corridor,Wildlife crossing corridor (28.8%); Vegetation buffer (-1.3%); Anti-collision window film (-24.5%); Reduced night lighting (-88.7%)
127,41.840500000000006,-87.66650000000001,8.0,0.2222222222222222,8.0,0.14350000000001728,0.0,0.03879012795994476,Low,0.03879012795994476,0.03879012795994476,0.0,Reduced night lighting,Reduced night lighting (0.0%); Wildlife crossing corridor (-25.6%); Anti-collision window film (-57.7%); Vegetation buffer (-130.6%)
128,41.8435,-87.66650000000001,3.0,0.25,2.0,0.14350000000001728,0.0,0.029299667204107722,Low,0.029299667204107722,0.03429966720410772,-17.06504024489062,Wildlife crossing corridor,Wildlife crossing corridor (-17.1%); Vegetation buffer (-23.6%); Reduced night lighting (-24.6%); Anti-collision window film (-113.0%)
129,41.8465,-87.66650000000001,10.0,0.18181818181818182,2.0,0.14350000000001728,0.0,0.06765300709680479,Low,0.06765300709680479,0.06765300709680479,0.0,Wildlife crossing corridor,Wildlife crossing corridor (0.0%); Anti-collision window film (-45.6%); Reduced night lighting (-78.4%); Vegetation buffer (-109.1%)
130,41.849500000000006,-87.66650000000001,15.0,0.1875,2.0,0.14350000000001728,0.0,0.10037301275270645,Low,0.10037301275270645,0.10037301275270645,0.0,Wildlife crossing corridor,Wildlife crossing corridor (0.0%); Anti-collision window film (-35.7%); Reduced night lighting (-52.8%); Vegetation buffer (-73.5%)
131,41.8525,-87.66650000000001,99.0,0.97,18.0,0.14350000000001728,0.0,0.08581896779582651,Low,0.08581896779582651,0.10142659302811431,-18.186684870668905,Wildlife crossing corridor,Wildlife crossing corridor (-18.2%); Anti-collision window film (-19.9%); Vegetation buffer (-25.2%); Reduced night lighting (-118.9%)
132,41.855500000000006,-87.66650000000001,203.0,0.9509803921568627,41.0,0.14350000000001728,0.0,0.059810415489688074,Low,0.059810415489688074,0.048667917096956066,18.629695683443444,Wildlife crossing corridor,Wildlife crossing corridor (18.6%); Vegetation buffer (-2.4%); Anti-collision window film (-8.4%); Reduced night lighting (-80.6%)
133,41.8585,-87.66650000000001,167.0,0.9702380952380952,39.0,0.14350000000001728,0.0,0.09676396105860943,Low,0.09676396105860943,0.06304714226582829,34.84439705021897,Wildlife crossing corridor,Wildlife crossing corridor (34.8%); Anti-collision window film (-5.5%); Vegetation buffer (-6.6%); Reduced night lighting (-44.6%)
134,41.8615,-87.66650000000001,8.0,0.5555555555555556,16.0,0.14350000000001728,0.0,0.09733647087580494,Low,0.09733647087580494,0.10014243298828313,-2.882744861438849,Vegetation buffer,Vegetation buffer (-2.9%); Wildlife crossing corridor (-12.9%); Reduced night lighting (-22.0%); Anti-collision window film (-88.0%)
135,41.8645,-87.66650000000001,22.0,0.782608695652174,30.0,0.14350000000001728,0.0,0.2329736721238072,Low,0.2329736721238072,0.1808480612819223,22.37403495712779,Vegetation buffer,Vegetation buffer (22.4%); Reduced night lighting (21.6%); Anti-collision window film (17.1%); Wildlife crossing corridor (7.4%)
136,41.86750000000001,-87.66650000000001,23.0,0.5,16.0,0.14350000000001728,0.0,0.14136378659215226,Low,0.14136378659215226,0.14352410570645063,-1.5281983925141258,Vegetation buffer,Vegetation buffer (-1.5%); Reduced night lighting (-12.0%); Wildlife crossing corridor (-13.5%); Anti-collision window film (-80.2%)
137,41.8705,-87.66650000000001,30.0,0.22580645161290322,24.0,0.14350000000001728,0.0,0.23569368472175153,Low,0.23569368472175153,0.22396194540183312,4.977536557149733,Reduced night lighting,Reduced night lighting (5.0%); Wildlife crossing corridor (-3.1%); Anti-collision window film (-57.4%); Vegetation buffer (-83.7%)
138,41.8735,-87.66650000000001,41.0,0.14285714285714285,22.0,0.14350000000001728,1.0,0.5169935251696688,Medium,0.5169935251696688,0.35351960770113533,31.620109248928024,Vegetation buffer,Vegetation buffer (31.6%); Reduced night lighting (29.1%); Wildlife crossing corridor (23.2%); Anti-collision window film (13.8%)
139,41.87650000000001,-87.66650000000001,62.0,0.8888888888888888,23.0,0.14350000000001728,0.0,0.19023193279168635,Low,0.19023193279168635,0.13639550829767322,28.300413975695,Vegetation buffer,Vegetation buffer (28.3%); Reduced night lighting (19.3%); Anti-collision window film (16.9%); Wildlife crossing corridor (-3.1%)
140,41.8795,-87.66650000000001,67.0,0.75,27.0,0.14350000000001728,0.0,0.16904391275187536,Low,0.16904391275187536,0.14119927106930558,16.471839316355904,Vegetation buffer,Vegetation buffer (16.5%); Reduced night lighting (9.7%); Wildlife crossing corridor (3.2%); Anti-collision window film (1.3%)
141,41.88250000000001,-87.66650000000001,24.0,0.76,30.0,0.14350000000001728,0.0,0.1816135377939414,Low,0.1816135377939414,0.12450411567392808,31.445575486123527,Reduced night lighting,Reduced night lighting (31.4%); Vegetation buffer (30.0%); Wildlife crossing corridor (16.1%); Anti-collision window film (9.9%)
